station_id,name,lat,lon,state,elevation,total_days,observed_days,pct_observed,first_date,last_date
89007,BURRUMBEET,-37.474,143.656,VIC,,9648,135,1.4,2000-01-01,2026-05-31
89009,CAVENDISH (POST OFFICE),-37.527,142.041,VIC,,9648,7501,77.7,2000-01-01,2026-05-31
89010,CRESSY,-38.03,143.633,VIC,,9648,7034,72.9,2000-01-01,2026-05-31
89011,DUNKELD,-37.655,142.345,VIC,,9648,8764,90.8,2000-01-01,2026-05-31
89012,DUNKELD (COREA SOUTH),-37.733,142.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89013,GLENTHOMPSON (BRIE BRIE),-37.7,142.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89014,KANAWALLA,-37.65,142.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89016,LAKE BOLAC (POST OFFICE),-37.711,142.839,VIC,,9648,8929,92.5,2000-01-01,2026-05-31
89017,LINTON POST OFFICE,-37.683,143.567,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89018,LISMORE (POST OFFICE),-37.954,143.344,VIC,,9648,8926,92.5,2000-01-01,2026-05-31
89019,MIRRANATWA (BOWACKA),-37.404,142.384,VIC,,9648,9423,97.7,2000-01-01,2026-05-31
89020,MOORALLA (WOODLEIGH),-37.4,142.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89021,MOUNT MERCER (WOODBANK),-37.833,143.833,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89022,MOUTAJUP,-37.647,142.231,VIC,,9648,9530,98.8,2000-01-01,2026-05-31
89023,PURA PURA,-37.833,143.083,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89024,ROKEWOOD (KURUC A RUC),-37.9,143.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89025,SKIPTON (GOLF COURSE),-37.69,143.37,VIC,,9648,8970,93.0,2000-01-01,2026-05-31
89026,SKIPTON (BAANGAL),-37.7,143.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89028,SMYTHESDALE,-37.65,143.683,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89029,STREATHAM,-37.683,143.067,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89030,TRAWALLA,-37.474,143.468,VIC,,9648,6312,65.4,2000-01-01,2026-05-31
89031,VICTORIA VALLEY,-37.5,142.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89032,WESTMERE (MONTREUX),-37.658,142.998,VIC,,9648,2435,25.2,2000-01-01,2026-05-31
89033,WICKLIFFE,-37.69,142.725,VIC,,9648,8295,86.0,2000-01-01,2026-05-31
89034,WILLAURA (MAIN STREET),-37.548,142.739,VIC,,9648,8655,89.7,2000-01-01,2026-05-31
89035,BEAUFORT (WONGAN),-37.616,143.163,VIC,,9648,595,6.2,2000-01-01,2026-05-31
89036,WOOHLPOOER,-37.333,142.15,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89037,WILLAURA (YARRAM PARK),-37.477,142.535,VIC,,9648,2397,24.8,2000-01-01,2026-05-31
89038,BUANGOR 1,-37.367,143.183,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89043,GATUM,-37.391,141.919,VIC,,9648,9087,94.2,2000-01-01,2026-05-31
89045,BUANGOR (BIRANGA),-37.406,143.056,VIC,,9648,5707,59.2,2000-01-01,2026-05-31
89046,CHEPSTOWE,-37.6,143.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89047,ENFIELD,-37.8,143.8,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89048,GLEN PARK (WHITE SWAN RESERVOIR),-37.517,143.928,VIC,,9648,9610,99.6,2000-01-01,2026-05-31
89050,BALLARAT MOUNT PLEASANT OBS.,-37.55,143.883,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89052,BEAUFORT (STONELEIGH),-37.6,143.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89056,DUNKELD,-37.7,142.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89061,LEARMONTH,-37.4,143.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89063,MIRRANATWA (BULLAWIN PARK),-37.4,142.383,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89067,ROKEWOOD (THE MEADOWS),-38.0,143.717,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89068,ROKEWOOD,-37.902,143.723,VIC,,9648,7195,74.6,2000-01-01,2026-05-31
89074,DERRINALLUM (POST OFFICE),-37.948,143.222,VIC,,9648,9630,99.8,2000-01-01,2026-05-31
89075,GLENTHOMPSON,-37.636,142.548,VIC,,9648,6680,69.2,2000-01-01,2026-05-31
89080,MAROONA (HILLENVALE),-37.377,142.811,VIC,,9648,6195,64.2,2000-01-01,2026-05-31
89082,BEAUFORT (SHEEPWASH),-37.504,143.279,VIC,,9648,8634,89.5,2000-01-01,2026-05-31
89084,WARRAMBINE CK AT WARRAMBINE,-37.933,143.867,VIC,,9648,6157,63.8,2000-01-01,2026-05-31
89085,ARARAT PRISON,-37.277,142.979,VIC,,9648,9586,99.4,2000-01-01,2026-05-31
89086,EURACK,-38.178,143.717,VIC,,9648,4940,51.2,2000-01-01,2026-05-31
89092,WARRAMBINE NO 2,-37.878,143.902,VIC,,9648,8978,93.1,2000-01-01,2026-05-31
89093,WARRAMBINE BASIN FOUR,-37.883,143.867,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89094,WARRAMBINE BASIN NO 3,-37.833,143.883,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89103,DERRINALLUM (CRAIGMORE),-37.971,143.219,VIC,,9648,9608,99.6,2000-01-01,2026-05-31
89105,LOOKOUT HILL,-37.282,143.247,VIC,,9648,2646,27.4,2000-01-01,2026-05-31
89106,ADDINGTON,-37.415,143.672,VIC,,9648,9590,99.4,2000-01-01,2026-05-31
90000,ALLANSFORD,-38.383,142.583,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90001,APOLLO BAY,-38.759,143.674,VIC,,9648,9386,97.3,2000-01-01,2026-05-31
90002,YAMBUK (AVALON),-38.25,142.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90003,BARRAMUNGA,-38.6,143.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90004,BARWON DOWNS,-38.467,143.748,VIC,,9648,7758,80.4,2000-01-01,2026-05-31
90005,BEEAC (POST OFFICE),-38.195,143.64,VIC,,9648,7585,78.6,2000-01-01,2026-05-31
90006,BEECH FOREST,-38.622,143.562,VIC,,9648,1665,17.3,2000-01-01,2026-05-31
90008,BIRREGURRA (POST OFFICE),-38.337,143.784,VIC,,9648,6376,66.1,2000-01-01,2026-05-31
90009,BRANXHOLME,-37.861,141.801,VIC,,9648,1275,13.2,2000-01-01,2026-05-31
90010,BRANXHOLME (BASSETT),-37.859,141.771,VIC,,9648,9588,99.4,2000-01-01,2026-05-31
90011,CAMPERDOWN (POST OFFICE),-38.233,143.145,VIC,,9648,1060,11.0,2000-01-01,2026-05-31
90012,CAMPERDOWN (ETTRICK),-37.997,143.253,VIC,,9648,6183,64.1,2000-01-01,2026-05-31
90013,CAPE BRIDGEWATER,-38.322,141.406,VIC,,9648,9465,98.1,2000-01-01,2026-05-31
90014,CAPE NELSON LIGHTHOUSE COMPARISON,-38.432,141.542,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90015,CAPE OTWAY LIGHTHOUSE,-38.856,143.513,VIC,,9648,9616,99.7,2000-01-01,2026-05-31
90016,CARAMUT (BARWIDGEE),-38.0,142.517,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90018,CASTERTON POST OFFICE,-37.267,141.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90019,CASTERTON (ROSENEATH),-37.43,141.269,VIC,,9648,8822,91.4,2000-01-01,2026-05-31
90020,CASTERTON (WARROCK),-37.435,141.343,VIC,,9648,7476,77.5,2000-01-01,2026-05-31
90021,COBDEN (POST OFFICE),-38.329,143.078,VIC,,9648,7887,81.7,2000-01-01,2026-05-31
90022,COLAC AIRPORT,-38.28,143.661,VIC,,9648,9562,99.1,2000-01-01,2026-05-31
90023,COLAC BOTANICAL GARDENS,-38.3,143.6,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90024,COLERAINE HOSPITAL,-37.604,141.685,VIC,,9648,7834,81.2,2000-01-01,2026-05-31
90025,COLERAINE (TULSE HILL),-37.5,141.55,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90026,COOJAR (KILLARA),-37.344,141.686,VIC,,9648,9198,95.3,2000-01-01,2026-05-31
90028,CONDAH,-38.0,141.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90031,DARLINGTON (WARE STREET),-37.997,143.047,VIC,,9648,3328,34.5,2000-01-01,2026-05-31
90032,DARTMOOR,-37.9,141.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90033,DERGHOLM (HILLGROVE),-37.356,141.21,VIC,,9648,9579,99.3,2000-01-01,2026-05-31
90034,DERGHOLM (DORODONG),-37.332,141.081,VIC,,9648,8258,85.6,2000-01-01,2026-05-31
90035,COLAC (MOUNT GELLIBRAND),-38.233,143.792,VIC,,9648,9267,96.1,2000-01-01,2026-05-31
90036,DRIK DRIK,-37.969,141.308,VIC,,9648,8290,85.9,2000-01-01,2026-05-31
90037,EASTERN VIEW,-38.45,144.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90038,TYRENDARRA (ELLANGOWAN),-38.161,141.776,VIC,,9648,2395,24.8,2000-01-01,2026-05-31
90039,ELLERSLIE POST OFFICE,-38.15,142.683,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90040,FORREST STATE FOREST,-38.52,143.715,VIC,,9648,4511,46.8,2000-01-01,2026-05-31
90041,GELLIBRAND RIVER EAST (LOVAT),-38.5,143.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90042,GELLIBRAND RIVER WEST,-38.62,143.276,VIC,,9648,7122,73.8,2000-01-01,2026-05-31
90043,PORT FAIRY (GRIFFITHS ISLAND),-38.4,142.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90044,HAMILTON,-37.733,142.017,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90045,HAWKESDALE (POST OFFICE),-38.106,142.322,VIC,,9648,7838,81.2,2000-01-01,2026-05-31
90046,HAWKESDALE SHIRE OFFICE,-38.109,142.322,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90047,HEYWOOD POST OFFICE,-38.1,141.633,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90048,HEYWOOD FORESTRY,-38.136,141.632,VIC,,9648,2446,25.4,2000-01-01,2026-05-31
90049,JOHANNA GLEN,-38.767,143.383,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90050,MOUNT RICHMOND,-38.197,141.358,VIC,,9648,3943,40.9,2000-01-01,2026-05-31
90051,KOROIT,-38.293,142.373,VIC,,9648,3521,36.5,2000-01-01,2026-05-31
90052,LAVERS HILL,-38.7,143.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90053,LESLIE MANOR  (BOOLARRA),-38.146,143.306,VIC,,9648,335,3.5,2000-01-01,2026-05-31
90054,LORNE POST OFFICE,-38.55,143.983,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90055,MACARTHUR (POST OFFICE),-38.034,142.0,VIC,,9648,7601,78.8,2000-01-01,2026-05-31
90056,MERINO (GLENORCHY ESTATE),-37.7,141.55,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90057,MERINO,-37.717,141.549,VIC,,9648,7324,75.9,2000-01-01,2026-05-31
90058,MORTLAKE,-38.085,142.79,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90059,NELSON,-38.033,141.018,VIC,,9648,6280,65.1,2000-01-01,2026-05-31
90060,NULLAWARRE,-38.47,142.75,VIC,,9648,9574,99.2,2000-01-01,2026-05-31
90061,PENNYROYAL CREEK,-38.421,143.835,VIC,,9648,9072,94.0,2000-01-01,2026-05-31
90062,PENSHURST (THE GUMS),-37.882,142.423,VIC,,9648,9561,99.1,2000-01-01,2026-05-31
90063,PENSHURST (POST OFFICE),-37.875,142.289,VIC,,9648,9157,94.9,2000-01-01,2026-05-31
90064,PETERBOROUGH,-38.609,142.876,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90066,POOLAIJELO,-37.25,141.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90067,PORT CAMPBELL POST OFFICE,-38.62,142.994,VIC,,9648,9281,96.2,2000-01-01,2026-05-31
90068,PORT CAMPBELL (WAARE),-38.617,142.983,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90069,PORT FAIRY POST OFFICE,-38.379,142.225,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90070,PORTLAND,-38.345,141.59,VIC,,9648,6395,66.3,2000-01-01,2026-05-31
90071,PRINCETOWN,-38.694,143.156,VIC,,9648,5758,59.7,2000-01-01,2026-05-31
90072,PURALKA,-37.8,141.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90073,PRINCETOWN (RIVERNOOK),-38.75,143.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90074,STRATHDOWNIE (MULGA),-37.7,141.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90075,TAHARA,-37.716,141.699,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90076,TANYBRYN,-38.66,143.703,VIC,,9648,9432,97.8,2000-01-01,2026-05-31
90077,TERANG,-38.236,142.917,VIC,,9648,8987,93.1,2000-01-01,2026-05-31
90078,TERANG (SUNNYSIDE),-38.2,142.9,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90079,TIMBOON,-38.488,142.979,VIC,,9648,6134,63.6,2000-01-01,2026-05-31
90080,WARRION,-38.213,143.553,VIC,,9648,8357,86.6,2000-01-01,2026-05-31
90081,WARRNAMBOOL SHIRE OFFICE,-38.373,142.469,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90082,WARRNAMBOOL (POST OFFICE),-38.384,142.481,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90083,WEEAPROINAH,-38.636,143.513,VIC,,9648,4400,45.6,2000-01-01,2026-05-31
90084,WOOLSTHORPE,-38.183,142.468,VIC,,9648,8344,86.5,2000-01-01,2026-05-31
90085,KOLORA (WOORIWYRITE),-38.083,142.992,VIC,,9648,8172,84.7,2000-01-01,2026-05-31
90087,WYELANGTA,-38.664,143.45,VIC,,9648,7033,72.9,2000-01-01,2026-05-31
90088,YATCHAW (AMAROO),-37.81,142.13,VIC,,9648,6852,71.0,2000-01-01,2026-05-31
90089,TIRRENGOWER,-38.4,143.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90091,CHETWYND,-37.3,141.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90092,RENNICK,-37.841,140.972,VIC,,9648,667,6.9,2000-01-01,2026-05-31
90093,HORDERN VALE,-38.755,143.51,VIC,,9648,9213,95.5,2000-01-01,2026-05-31
90094,CARAPOOK (THE GUMS),-37.6,141.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90095,COLERAINE (MELVILLE FOREST),-37.526,141.817,VIC,,9648,8657,89.7,2000-01-01,2026-05-31
90103,HAMILTON RESEARCH STATION,-37.825,142.064,VIC,,9648,165,1.7,2000-01-01,2026-05-31
90105,STRATHDOWNIE,-37.742,141.066,VIC,,9648,9509,98.6,2000-01-01,2026-05-31
90122,MACARTHUR (GLENHUNTLY),-38.1,142.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90128,TOMAHAWK CREEK (IRREWILLIPE EAST),-38.4,143.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90134,GELLIBRAND RIVER FORESTRY,-38.53,143.539,VIC,,9648,3909,40.5,2000-01-01,2026-05-31
90135,CASTERTON SHOWGROUNDS,-37.591,141.412,VIC,,9648,6515,67.5,2000-01-01,2026-05-31
90136,CARAMUT,-37.957,142.519,VIC,,9648,4099,42.5,2000-01-01,2026-05-31
90138,IRREWILLIPE (TOMAHAWK CREEK),-38.446,143.662,VIC,,9648,9444,97.9,2000-01-01,2026-05-31
90139,CHAPPLE VALE,-38.65,143.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90147,COLAC (SHIRE OFFICE),-38.343,143.585,VIC,,9648,7089,73.5,2000-01-01,2026-05-31
90148,LORNE PIER HEAD,-38.533,143.983,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90153,CAMPERDOWN  DONALDS HILL,-38.255,143.126,VIC,,9648,7921,82.1,2000-01-01,2026-05-31
90162,PORTLAND AERO,-38.383,141.633,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90165,SIMPSON SOUTH,-38.565,143.182,VIC,,9648,9343,96.8,2000-01-01,2026-05-31
90167,WINCHELSEA (POST OFFICE),-38.243,143.989,VIC,,9648,7518,77.9,2000-01-01,2026-05-31
90168,LORNE COUNTRY CLUB,-38.526,143.972,VIC,,9648,451,4.7,2000-01-01,2026-05-31
90171,PORTLAND AIRPORT,-38.315,141.47,VIC,,9648,9568,99.2,2000-01-01,2026-05-31
90172,WARRNAMBOOL AIRPORT,-38.292,142.435,VIC,,9648,275,2.9,2000-01-01,2026-05-31
90173,HAMILTON AIRPORT,-37.649,142.064,VIC,,9648,9577,99.3,2000-01-01,2026-05-31
90174,COLAC (ELLIMINYT),-38.393,143.596,VIC,,9648,0,0.0,2000-01-01,2026-05-31
90175,PORT FAIRY AWS,-38.391,142.235,VIC,,9648,9482,98.3,2000-01-01,2026-05-31
90176,MORTLAKE RACECOURSE,-38.074,142.774,VIC,,9648,9586,99.4,2000-01-01,2026-05-31
90180,AIREYS INLET,-38.458,144.088,VIC,,9648,9561,99.1,2000-01-01,2026-05-31
90184,CAPE NELSON LIGHTHOUSE,-38.431,141.544,VIC,,9648,9578,99.3,2000-01-01,2026-05-31
90186,WARRNAMBOOL AIRPORT NDB,-38.287,142.452,VIC,,9648,9592,99.4,2000-01-01,2026-05-31
91000,DELORAINE (ATHOL),-41.521,146.716,TAS,,9648,4405,45.7,2000-01-01,2026-05-31
91001,BEACONSFIELD (MINE & HERITAGE CENTRE),-41.202,146.815,TAS,,9648,9511,98.6,2000-01-01,2026-05-31
91002,BLACKWOOD CREEK (KOPANICA),-41.751,146.899,TAS,,9648,3437,35.6,2000-01-01,2026-05-31
91004,BRANXHOLM (ROWLINGS ROAD),-41.167,147.742,TAS,,9648,2611,27.1,2000-01-01,2026-05-31
91006,BRID FARM,-41.2,147.5,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91007,BRIDPORT POST OFFICE,-41.007,147.392,TAS,,9648,928,9.6,2000-01-01,2026-05-31
91009,BURNIE (ROUND HILL),-41.066,145.943,TAS,,9648,6627,68.7,2000-01-01,2026-05-31
91010,BURNIE (NO 1),-41.05,145.9,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91011,CAPE GRIM (WOOLNORTH),-40.684,144.718,TAS,,9648,7169,74.3,2000-01-01,2026-05-31
91013,CARRICK (OAKS ROAD),-41.543,146.993,TAS,,9648,171,1.8,2000-01-01,2026-05-31
91015,CASTRA UPPER,-41.335,146.13,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91016,CAVESIDE,-41.614,146.459,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91017,CASTRA CENTRAL,-41.3,146.1,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91019,CONNORVILLE (LAKE RIVER),-41.814,147.092,TAS,,9648,9422,97.7,2000-01-01,2026-05-31
91020,CRESSY POST OFFICE,-41.7,147.083,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91021,CRESSY HOUSE,-41.661,147.101,TAS,,9648,9019,93.5,2000-01-01,2026-05-31
91022,CRESSY RESEARCH STATION (MAIN OFFICE),-41.722,147.081,TAS,,9648,7836,81.2,2000-01-01,2026-05-31
91024,DERBY POST OFFICE,-41.145,147.8,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91025,DEVONPORT HARBOUR MASTER,-41.167,146.362,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91029,DUNORLAN (SHARMANS ROAD),-41.498,146.535,TAS,,9648,8943,92.7,2000-01-01,2026-05-31
91030,ELLIOTT RESEARCH STATION,-41.083,145.773,TAS,,9648,3056,31.7,2000-01-01,2026-05-31
91032,EPPING FOREST (FORTON),-41.725,147.321,TAS,,9648,9567,99.2,2000-01-01,2026-05-31
91033,FRANKFORD (ROSSVILLE),-41.32,146.738,TAS,,9648,7010,72.7,2000-01-01,2026-05-31
91034,SOUTH FOREST (PLUMMERS ROAD),-40.884,145.216,TAS,,9648,9377,97.2,2000-01-01,2026-05-31
91036,GLENGARRY (WEST TAMAR),-41.3,146.9,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91037,GLENGARRY (NO3),-41.345,146.948,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91038,GOLDEN VALLEY,-41.633,146.7,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91039,NORTHDOWN (HAMLEY),-41.184,146.482,TAS,,9648,9278,96.2,2000-01-01,2026-05-31
91040,HAMPSHIRE (NEENA ROAD),-41.247,145.773,TAS,,9648,8284,85.9,2000-01-01,2026-05-31
91041,HILLWOOD (HILLWOODVILLE),-41.238,146.995,TAS,,9648,9116,94.5,2000-01-01,2026-05-31
91042,KINDRED (INVERGORDON),-41.217,146.233,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91044,IRISHTOWN,-40.914,145.145,TAS,,9648,6238,64.7,2000-01-01,2026-05-31
91045,JETSONVILLE ( MUSKFIELD ),-41.133,147.481,TAS,,9648,6108,63.3,2000-01-01,2026-05-31
91046,KELSO,-41.083,146.733,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91048,LATROBE (COAL ROAD),-41.251,146.398,TAS,,9648,5502,57.0,2000-01-01,2026-05-31
91049,LAUNCESTON (CITY),-41.426,147.128,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91051,LEFROY,-41.1,147.0,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91052,LIFFEY,-41.685,146.847,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91053,LILYDALE POST OFFICE,-41.25,147.217,TAS,,9648,5519,57.2,2000-01-01,2026-05-31
91054,LONGFORD (DENTON CLOSE),-41.592,147.12,TAS,,9648,6211,64.4,2000-01-01,2026-05-31
91055,LORINNA,-41.541,146.136,TAS,,9648,9322,96.6,2000-01-01,2026-05-31
91056,LOWANA,-41.3,146.0,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91057,LOW HEAD (COMPARISON),-41.057,146.788,TAS,,9648,706,7.3,2000-01-01,2026-05-31
91058,MARRAWAH (STATE SCHOOL),-40.95,144.7,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91060,MAWBANNA (MAWBANNA ROAD),-40.905,145.349,TAS,,9648,8969,93.0,2000-01-01,2026-05-31
91061,MEANDER,-41.649,146.614,TAS,,9648,6619,68.6,2000-01-01,2026-05-31
91064,MOINA,-41.484,146.075,TAS,,9648,2716,28.2,2000-01-01,2026-05-31
91065,MOLE CREEK,-41.555,146.399,TAS,,9648,5380,55.8,2000-01-01,2026-05-31
91066,MOORLEAH (PREOLENNA ROAD),-40.994,145.611,TAS,,9648,1304,13.5,2000-01-01,2026-05-31
91068,MUSSELBORO (APPLICO),-41.45,147.433,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91069,MYRTLE BANK (LANOMA),-41.267,147.35,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91070,NABOWLA,-41.167,147.367,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91072,LAUNCESTON (KINGS MEADOWS),-41.466,147.164,TAS,,9648,8560,88.7,2000-01-01,2026-05-31
91073,SOUTH NIETTA,-41.408,146.078,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91074,EDITH CREEK,-40.991,145.078,TAS,,9648,2677,27.7,2000-01-01,2026-05-31
91077,DEDDINGTON (MARATHON),-41.575,147.451,TAS,,9648,8247,85.5,2000-01-01,2026-05-31
91079,PREOLENNA,-41.087,145.552,TAS,,9648,576,6.0,2000-01-01,2026-05-31
91080,QUOIBA,-41.208,146.347,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91081,RAILTON (CEMENT AUSTRALIA),-41.332,146.415,TAS,,9648,2748,28.5,2000-01-01,2026-05-31
91082,REDPA (GREENES ROAD),-40.927,144.749,TAS,,9648,6195,64.2,2000-01-01,2026-05-31
91084,EVANDALE (RIDGESIDE),-41.5,147.3,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91085,RIDGLEY,-41.15,145.834,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91086,RINGAROOMA (MAIN STREET),-41.244,147.735,TAS,,9648,8745,90.6,2000-01-01,2026-05-31
91087,NEWNHAM (ROCHERLEA),-41.383,147.117,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91088,ST PATRICKS RIVER (TARGA FARM),-41.33,147.355,TAS,,9648,5557,57.6,2000-01-01,2026-05-31
91089,SCOTTSDALE,-41.15,147.5,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91090,SELBOURNE (KIRNBRAE),-41.447,146.874,TAS,,9648,9396,97.4,2000-01-01,2026-05-31
91091,SHEFFIELD,-41.383,146.328,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91092,SMITHTON (GRANT STREET),-40.849,145.113,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91093,SOUTH SPRINGFIELD (SOUTH SPRINGFIELD FOR,-41.267,147.5,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91094,STANLEY POST OFFICE,-40.764,145.294,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91095,WINDERMERE (ACACIA HOUSE),-41.313,147.028,TAS,,9648,7303,75.7,2000-01-01,2026-05-31
91096,WEST TAKONE,-41.2,145.5,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91097,TAKONE,-41.183,145.617,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91099,TEWKESBURY,-41.231,145.706,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91102,ULVERSTONE (KNIGHTS ROAD),-41.16,146.145,TAS,,9648,6013,62.3,2000-01-01,2026-05-31
91103,WESTBURY (VALLEY VIEW),-41.524,146.812,TAS,,9648,5232,54.2,2000-01-01,2026-05-31
91104,LAUNCESTON AIRPORT COMPARISON,-41.54,147.203,TAS,,9648,3248,33.7,2000-01-01,2026-05-31
91105,WILMOT (BACK ROAD),-41.37,146.172,TAS,,9648,5302,55.0,2000-01-01,2026-05-31
91106,WOOLMERS SETTLEMENT,-41.7,147.2,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91107,WYNYARD AIRPORT,-40.996,145.731,TAS,,9648,9456,98.0,2000-01-01,2026-05-31
91108,WYNYARD STATE SCHOOL,-41.0,145.7,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91109,YOLLA (SEA VIEW),-41.142,145.706,TAS,,9648,9616,99.7,2000-01-01,2026-05-31
91111,DEVONPORT,-41.183,146.367,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91112,WYNYARD (JACKSON STREET),-40.994,145.729,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91116,SCOTTSDALE (KRAFT FOODS),-41.15,147.517,TAS,,9648,0,0.0,2000-01-01,2026-05-31
91118,EVANDALE (CAMBOCK LANE),-41.566,147.244,TAS,,9648,6845,70.9,2000-01-01,2026-05-31
91119,ERRIBA (CRADLE MOUNTAIN ROAD),-41.451,146.109,TAS,,9648,148,1.5,2000-01-01,2026-05-31
91121,WATERHOUSE(BAROOGA),-40.943,147.592,TAS,,9648,8174,84.7,2000-01-01,2026-05-31
91123,LAUNCESTON (MOUNT PLEASANT),-41.467,147.15,TAS,,9648,0,0.0,2000-01-01,2026-05-31
